Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,1313633
0.02,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,2627266
0.03,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,3940899
0.04,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,5254532
0.05,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,6568164
0.06,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,7881798
0.07,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,9195430
0.08,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,10509060
0.09,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,11822700
0.10,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,13136330
0.11,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,14449960
0.12,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,15763600
0.13,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,17077230
0.14,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,18390860
0.15,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,19704490
0.16,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,21018130
0.17,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,22331760
0.18,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,23645390
0.19,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,24959020
0.20,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,26272660
0.21,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,27586290
0.22,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,28899920
0.23,0,0.6661159948483547988352510013,0.666115994848355,0.647651376955577,0.666115994848355,0.647651376955577,0,0,0,0,14.652389874569294696805874577,174.07885192010852611437933421,165.00050160768753740540612355,30213560
